Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:01:56.2430;708;2715aba63b96d383a8bd285e950eb971;anonymous;0.7228;ReceivingData
Sample;2021-01-26 09:01:56.3756;717;2715aba63b96d383a8bd285e950eb971;anonymous;0.6515;ReceivingData
Sample;2021-01-26 09:01:56.3806;718;2715aba63b96d383a8bd285e950eb971;anonymous;0.6430;ReceivingData
Sample;2021-01-26 09:01:56.4734;724;2715aba63b96d383a8bd285e950eb971;anonymous;0.6913;ReceivingData
Sample;2021-01-26 09:01:56.4843;725;2715aba63b96d383a8bd285e950eb971;anonymous;0.7526;ReceivingData
Sample;2021-01-26 09:01:56.6160;733;2715aba63b96d383a8bd285e950eb971;anonymous;0.7841;ReceivingData
Sample;2021-01-26 09:01:56.6339;734;2715aba63b96d383a8bd285e950eb971;anonymous;0.7611;ReceivingData
Sample;2021-01-26 09:01:56.7337;740;2715aba63b96d383a8bd285e950eb971;anonymous;0.7124;ReceivingData
Sample;2021-01-26 09:01:56.7476;741;2715aba63b96d383a8bd285e950eb971;anonymous;0.7543;ReceivingData
Sample;2021-01-26 09:01:56.8523;748;2715aba63b96d383a8bd285e950eb971;anonymous;0.7947;ReceivingData
Sample;2021-01-26 09:01:56.8733;749;2715aba63b96d383a8bd285e950eb971;anonymous;0.8261;ReceivingData
Sample;2021-01-26 09:01:57.0155;758;2715aba63b96d383a8bd285e950eb971;anonymous;0.8424;ReceivingData
Sample;2021-01-26 09:01:57.0225;759;2715aba63b96d383a8bd285e950eb971;anonymous;0.8224;ReceivingData
Sample;2021-01-26 09:01:57.1511;766;2715aba63b96d383a8bd285e950eb971;anonymous;0.8386;ReceivingData
Sample;2021-01-26 09:01:57.1631;767;2715aba63b96d383a8bd285e950eb971;anonymous;0.8517;ReceivingData
Sample;2021-01-26 09:01:57.1811;768;2715aba63b96d383a8bd285e950eb971;anonymous;0.8394;ReceivingData
Sample;2021-01-26 09:01:57.3027;776;2715aba63b96d383a8bd285e950eb971;anonymous;0.8349;ReceivingData
Sample;2021-01-26 09:01:57.3177;777;2715aba63b96d383a8bd285e950eb971;anonymous;0.8736;ReceivingData
Sample;2021-01-26 09:01:57.3716;780;2715aba63b96d383a8bd285e950eb971;anonymous;0.8920;ReceivingData
Sample;2021-01-26 09:01:57.3785;781;2715aba63b96d383a8bd285e950eb971;anonymous;0.8731;ReceivingData
Sample;2021-01-26 09:01:57.5149;790;2715aba63b96d383a8bd285e950eb971;anonymous;0.8537;ReceivingData
Sample;2021-01-26 09:01:57.5229;791;2715aba63b96d383a8bd285e950eb971;anonymous;0.8252;ReceivingData
Sample;2021-01-26 09:01:57.6531;800;2715aba63b96d383a8bd285e950eb971;anonymous;0.8630;ReceivingData
Sample;2021-01-26 09:01:57.6740;801;2715aba63b96d383a8bd285e950eb971;anonymous;0.8765;ReceivingData
Sample;2021-01-26 09:01:57.7564;807;2715aba63b96d383a8bd285e950eb971;anonymous;0.8914;ReceivingData
Sample;2021-01-26 09:01:57.7804;808;2715aba63b96d383a8bd285e950eb971;anonymous;0.8686;ReceivingData
Sample;2021-01-26 09:01:57.9020;816;2715aba63b96d383a8bd285e950eb971;anonymous;0.8437;ReceivingData
Sample;2021-01-26 09:01:57.9090;817;2715aba63b96d383a8bd285e950eb971;anonymous;0.8337;ReceivingData
