Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
Rest;2021-01-26 09:02:56.6450;4580;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6994;22;NULL
MotorImagery;2021-01-26 09:02:57.0492;4608;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7627;23;NULL
Rest;2021-01-26 09:02:57.3025;4624;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6816;23;NULL
MotorImagery;2021-01-26 09:03:00.6008;4846;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7149;24;NULL
Rest;2021-01-26 09:03:00.9888;4873;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6563;24;NULL
MotorImagery;2021-01-26 09:03:03.1887;5018;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7486;25;NULL
Rest;2021-01-26 09:03:03.4172;5034;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6966;25;NULL
InputWindowChange;2021-01-26 09:03:03.6423;5048;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Open;5;-3.7288;0.0000;Running;1.9936;8;0.1000;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 09:03:03.9420;5068;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7358;26;NULL
InputWindowChange;2021-01-26 09:03:03.9420;5068;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;5;-7.4096;0.0000;Running;1.9936;8;0.1000;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 09:03:03.9430;5068;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;5;-7.4096;0.0000;Running;1.9936;7;0.1500;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 09:03:05.0880;5144;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6851;26;NULL
MotorImagery;2021-01-26 09:03:10.4514;5493;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7521;27;NULL
Rest;2021-01-26 09:03:11.4798;5557;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6637;27;NULL
MotorImagery;2021-01-26 09:03:12.1380;5596;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7187;28;NULL
Rest;2021-01-26 09:03:12.9874;5652;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6602;28;NULL
MotorImagery;2021-01-26 09:03:13.4202;5680;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7099;29;NULL
Rest;2021-01-26 09:03:13.6442;5694;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6666;29;NULL
InputWindowChange;2021-01-26 09:03:14.9467;5780;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Open;6;-7.4096;0.0000;Running;1.0895;7;0.1500;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:03:16.0141;5849;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;6;-10.3126;0.0000;Running;1.0895;7;0.1500;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 09:03:16.0161;5849;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;6;-10.3126;0.0000;Running;1.0895;7;0.1500;4;0.1000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
MotorImagery;2021-01-26 09:03:17.5872;5950;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7138;30;NULL
Rest;2021-01-26 09:03:19.1287;6055;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6847;30;NULL
InputWindowChange;2021-01-26 09:03:26.5169;6540;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Open;7;-10.3126;0.0000;Running;2.1038;7;0.1500;4;0.1000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 09:03:27.1790;6583;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7159;31;NULL
InputWindowChange;2021-01-26 09:03:27.1790;6583;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;7;-13.6368;0.0000;Running;2.1038;7;0.1500;4;0.1000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 09:03:27.1800;6583;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;7;-13.6368;0.0000;Running;2.1038;6;0.2000;4;0.1000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 09:03:27.4224;6597;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6872;31;NULL
